player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Allen Lazard,48135,WR,NYJ,14,29.8,0,22,52.7,74.9,57.6,0,0,2,0.4,0.4,100.0,5,0,0,204,0,0,0,685,2,483,0,0,202,10
Ryan Neuzil,41123,C,ATL,6,100.0,0,2,55.3,59.1,56.2,0,3,111,100.0,100.0,98.6,1,3,0,203,196,0,0,203,116,116,0,0,87,4
JuJu Smith-Schuster,11817,WR,NE,11,44.2,0,19,57.0,,52.1,0,0,0,0.0,0.0,,4,0,0,203,0,0,0,459,0,256,0,0,203,7
Sam Mustipher,13026,C,BLT,7,100.0,0,3,67.0,61.0,67.1,0,2,105,100.0,100.0,99.0,1,2,0,202,199,3,0,202,110,110,0,0,92,0
Trent Sherfield,48021,WR,BUF,17,51.7,0,4,54.4,65.4,45.3,0,0,1,0.6,0.5,100.0,1,0,0,202,0,0,0,391,1,190,0,0,201,3
Will Levis,83542,QB,TEN,9,37.9,0,31,63.7,,60.8,0,0,0,0.0,0.0,,1,0,0,200,0,0,0,528,0,312,0,0,200,0
Andrew Ogletree,138351,TE,IND,12,58.9,0,14,66.2,80.1,63.1,0,0,18,12.1,13.2,100.0,0,0,0,198,0,0,0,336,21,159,0,0,177,264
Tyreek Hill,10799,WR,MIA,16,28.5,0,17,93.7,,60.1,0,0,0,0.0,0.0,,2,0,0,198,0,0,0,695,0,491,0,0,198,10
Diontae Johnson,33441,WR,PIT,13,33.6,1,25,77.7,,57.6,0,0,0,0.0,0.0,,4,0,0,198,0,0,0,589,0,391,0,0,198,0
Ryan Tannehill,7014,QB,TEN,9,39.5,0,31,68.7,60.9,60.7,0,0,1,0.4,0.3,100.0,1,0,0,197,0,0,0,499,1,295,0,0,196,0
Gabe Jackson,8716,G,CAR,4,100.0,0,5,58.1,48.9,63.1,0,5,103,100.0,100.0,94.7,1,8,3,194,0,0,0,194,110,110,194,0,84,0
Isaiah Likely,83955,TE,BLT,17,38.9,0,3,66.2,62.9,52.5,0,0,6,2.1,1.9,100.0,2,0,0,193,0,0,10,496,6,309,0,2,187,231
Darren Waller,9637,TE,NYG,12,34.0,0,21,69.4,57.6,40.9,0,2,19,5.2,5.3,94.7,0,2,0,193,0,0,0,568,21,396,0,0,172,221
Carter O'Donnell,105607,G,ARZ,5,100.0,0,1,54.1,58.4,50.5,1,8,115,100.0,100.0,96.1,3,9,0,193,0,170,0,193,125,125,21,0,68,2
Halapoulivaati Vaitai,10798,G,DET,3,100.0,0,11,68.3,68.4,64.6,0,2,115,100.0,100.0,98.3,0,3,1,192,0,0,0,192,122,122,192,0,70,0
Jameson Williams,101701,WR,DET,12,43.2,0,11,61.4,61.8,51.4,0,0,1,0.4,0.4,100.0,0,0,0,192,0,0,0,444,1,250,0,0,191,0
Logan Thomas,8755,TE,WAS,16,26.1,0,32,57.1,73.9,60.2,0,1,24,4.5,5.1,93.7,4,2,1,191,0,0,0,732,29,568,0,0,162,241
Lil'Jordan Humphrey,42247,WR,DEN,17,44.4,0,10,60.4,46.2,65.5,0,0,3,1.3,1.7,100.0,1,0,0,190,0,0,0,428,4,242,0,0,186,25
Donald Parham Jr.,91014,TE,LAC,14,41.3,0,27,59.7,78.3,45.4,1,0,29,10.4,10.3,98.3,2,1,0,189,0,0,0,458,31,300,0,0,158,301
Kylen Granson,40630,TE,IND,15,38.1,0,14,56.8,63.8,48.2,0,1,14,4.6,4.7,89.3,2,2,1,189,0,0,0,496,15,321,0,1,174,282
Lynn Bowden,61361,WR,NO,15,57.7,0,20,50.3,65.6,57.8,0,0,1,0.8,0.7,100.0,0,0,0,188,0,0,0,326,1,134,0,0,187,47
Michael Gallup,26075,WR,DAL,17,30.7,0,9,61.5,,37.7,0,0,0,0.0,0.0,,0,0,0,188,0,0,0,612,0,424,0,0,188,0
Daniel Faalele,81734,T,BLT,12,100.0,0,3,49.0,42.6,51.7,2,5,98,100.0,100.0,93.4,0,10,3,186,0,0,22,186,101,101,0,157,85,7
Skyy Moore,97116,WR,KC,14,37.5,0,16,54.8,,53.6,0,0,0,0.0,0.0,,0,0,0,186,0,0,0,496,0,307,0,0,186,6
Jalen Tolbert,61637,WR,DAL,17,38.6,0,9,58.3,,41.8,0,0,0,0.0,0.0,,0,0,0,184,0,0,0,477,0,293,0,0,184,0
Connor Heyward,57301,TE,PIT,17,45.9,1,25,55.6,79.3,54.9,0,0,10,4.8,4.4,100.0,4,0,0,184,0,0,0,401,10,226,0,0,174,280
Royce Newman,41746,G,GB,7,100.0,0,12,44.3,52.2,43.9,1,8,111,100.0,100.0,95.0,1,10,1,183,0,181,0,183,120,120,0,0,63,2
Sean Rhyan,72009,G,GB,9,100.0,0,12,51.7,52.5,50.2,0,5,99,100.0,100.0,97.5,0,5,0,183,0,12,0,183,102,102,171,0,81,0
Kyler Murray,38334,QB,ARZ,8,34.0,1,1,70.8,,60.2,0,0,0,0.0,0.0,,5,0,0,183,0,0,0,538,0,326,0,0,183,0
Pat Freiermuth,84085,TE,PIT,12,38.2,0,25,65.3,77.5,53.6,0,0,16,5.5,5.2,100.0,3,0,0,181,0,0,0,474,16,309,0,0,165,276
Luke Musgrave,98499,TE,GB,11,38.7,0,12,63.7,45.7,60.0,1,1,23,7.8,8.0,95.7,1,2,0,181,0,0,0,468,25,312,0,0,156,293
KhaDarel Hodge,26104,WR,ATL,17,48.4,0,2,62.4,68.1,50.5,0,0,1,0.6,0.5,100.0,0,0,0,179,0,0,0,370,1,191,0,0,178,0
Mike Gesicki,47153,TE,NE,17,33.7,0,19,55.7,78.7,35.1,0,0,4,1.2,1.1,100.0,0,0,0,178,0,0,0,528,4,354,0,0,174,94
Christian Kirk,47546,WR,JAX,12,30.3,1,15,71.1,75.7,35.8,0,0,1,0.3,0.2,100.0,1,0,0,177,0,0,0,585,1,408,0,0,176,0
Mack Hollins,11873,WR,ATL,13,51.3,0,2,64.6,66.1,61.0,0,0,1,0.6,0.6,100.0,1,0,0,176,0,0,0,343,1,168,0,0,175,17
Ja'Tyre Carter,78432,G,CHI,5,100.0,0,6,49.0,67.2,44.8,0,4,98,100.0,100.0,96.9,1,5,1,175,0,11,0,175,100,100,159,5,75,0
Jack Driscoll,27064,T,PHI,7,100.0,0,24,48.4,58.6,36.8,1,8,105,100.0,100.0,94.8,0,10,1,172,0,0,1,172,107,107,35,130,65,6
Jeremy Ruckert,84029,TE,NYJ,15,54.6,1,22,57.5,36.3,55.0,1,0,23,14.4,14.5,97.8,3,1,0,171,0,0,0,313,24,166,0,0,147,217
Jerry Jeudy,61103,WR,DEN,16,25.7,0,10,67.8,,46.1,0,0,0,0.0,0.0,,0,0,0,170,0,0,0,662,0,492,0,0,170,2
Mark Andrews,47436,TE,BLT,10,36.4,0,3,80.0,71.0,59.0,0,0,6,2.1,2.3,100.0,0,0,0,170,0,0,6,467,7,303,0,8,163,56
Charlie Kolar,60917,TE,BLT,14,73.5,0,3,55.1,53.3,53.5,0,1,12,17.4,16.7,95.8,0,1,0,169,0,0,7,230,12,72,0,3,157,184
Tyler Scott,123578,WR,CHI,17,38.1,0,6,52.7,80.6,45.8,0,0,8,3.0,3.0,100.0,1,0,0,166,0,0,0,436,8,271,0,0,158,8
Jaxon Smith-Njigba,129758,WR,SEA,17,24.7,0,29,63.3,65.4,46.4,0,1,1,0.2,0.2,50.0,1,1,0,166,0,0,0,672,1,507,0,0,165,0
Blake Bell,9550,TE,KC,17,66.1,1,16,39.0,45.4,53.4,1,2,17,18.3,17.5,91.2,1,3,0,166,0,0,0,251,18,103,0,1,148,214
Blake Brandel,46282,G,MIN,3,100.0,0,18,55.1,52.2,63.8,2,5,111,100.0,100.0,95.9,2,8,1,163,0,0,0,163,114,114,163,0,49,0
Joe Burrow,28022,QB,CIN,10,27.1,0,7,77.9,,60.0,0,0,0,0.0,0.0,,5,0,0,163,0,0,0,602,0,422,0,0,163,0
Ben Cleveland,41696,G,BLT,11,100.0,0,3,68.2,80.7,64.6,0,3,75,100.0,100.0,98.0,1,3,0,162,0,4,2,162,76,76,143,1,86,12
Jordan McFadden,77578,G,LAC,9,99.4,0,27,52.0,54.0,49.5,2,2,98,99.0,99.0,96.9,0,5,1,162,0,148,0,163,103,104,0,0,59,2
Demarcus Robinson,10760,WR,LA,13,40.9,0,26,69.5,,68.4,0,0,0,0.0,0.0,,2,0,0,162,0,0,0,396,0,233,0,0,162,0
Jayden Reed,78171,WR,GB,16,27.7,0,12,75.1,62.4,50.2,0,0,1,0.3,0.2,100.0,3,0,0,160,0,0,0,578,1,407,0,0,159,6
Mitchell Wilcox,47234,TE,CIN,17,69.0,0,7,46.7,74.0,45.8,1,0,19,21.6,21.1,97.4,1,1,0,158,0,0,0,229,19,90,0,0,139,199
Dontayvion Wicks,99711,WR,GB,15,34.5,0,12,78.4,,63.4,0,0,0,0.0,0.0,,2,0,0,158,0,0,0,458,0,299,0,0,158,12
Michael Thomas,10681,WR,NO,10,32.0,1,20,67.4,,60.4,0,0,0,0.0,0.0,,2,0,0,157,0,0,0,490,0,333,0,0,157,0
Ko Kieft,41372,TE,TB,16,75.8,0,30,57.5,67.5,65.3,0,2,22,31.4,30.6,95.5,0,2,0,157,0,0,0,207,22,72,0,3,135,160
Keith Smith,9302,FB,ATL,13,85.3,0,2,47.2,57.8,44.6,0,1,31,57.4,55.0,91.9,0,3,2,157,0,0,0,184,33,60,0,0,124,9
Christian Watson,66581,WR,GB,9,35.2,0,12,69.1,65.5,55.6,0,0,1,0.4,0.3,100.0,2,0,0,157,0,0,0,446,1,286,0,0,156,17
Justin Jefferson,61398,WR,MIN,10,28.6,1,18,91.1,,56.8,0,0,0,0.0,0.0,,1,0,0,157,0,0,0,549,0,391,0,0,157,0
Jake Browning,46401,QB,CIN,9,33.5,0,7,79.3,60.9,60.0,0,0,1,0.3,0.3,100.0,8,0,0,157,0,0,0,468,1,301,0,0,156,0
Travis Etienne Jr.,57185,HB,JAX,17,18.2,0,15,77.0,52.2,77.0,2,7,113,21.9,21.9,94.2,1,11,2,156,0,0,0,856,120,549,0,0,36,0
Nate Herbig,28844,G,PIT,3,100.0,0,25,67.6,48.5,71.9,0,9,87,100.0,100.0,93.7,0,10,1,156,0,31,0,156,91,91,125,0,65,0
Deshaun Watson,11767,QB,CLV,6,40.5,0,8,67.3,,60.9,0,0,0,0.0,0.0,,3,0,0,155,0,0,0,383,0,218,0,0,155,0
Tee Higgins,61211,WR,CIN,12,27.1,1,7,72.1,65.7,66.8,0,0,1,0.3,0.2,100.0,3,0,0,155,0,0,0,573,1,419,0,0,154,5
Joshua Palmer,62979,WR,LAC,10,29.6,0,27,67.6,,51.1,0,0,0,0.0,0.0,,1,0,0,155,0,0,0,524,0,369,0,0,155,2
Calvin Anderson,46247,T,NE,2,100.0,0,19,44.6,38.4,49.1,2,6,105,100.0,100.0,95.2,1,9,1,154,0,0,0,154,110,110,0,154,44,0
Jalin Hyatt,124282,WR,NYG,17,27.6,0,21,59.7,,67.6,0,0,0,0.0,0.0,,0,0,0,154,0,0,0,557,0,403,0,0,154,0
Bailey Zappe,60396,QB,NE,10,37.0,0,19,52.2,,60.1,0,0,0,0.0,0.0,,1,0,0,153,0,0,0,413,0,253,0,0,153,0
Treylon Burks,99218,WR,TEN,11,34.6,2,31,52.4,74.6,50.5,0,0,2,0.7,0.7,100.0,4,0,0,153,0,0,0,442,2,287,0,0,151,0
Olamide Zaccheaus,44920,WR,PHI,17,32.2,0,24,51.8,,44.9,0,0,0,0.0,0.0,,0,0,0,152,0,0,0,472,0,320,0,0,152,1
Trenton Irwin,48080,WR,CIN,16,35.4,0,7,57.0,59.1,31.0,0,0,2,0.8,0.7,100.0,0,0,0,152,0,0,0,429,2,279,0,0,150,18
Justin Watson,66915,WR,KC,16,28.1,0,16,63.7,66.3,55.0,0,0,1,0.3,0.3,100.0,1,0,0,151,0,0,0,537,1,387,0,0,150,4
Keith Kirkwood,48017,WR,NO,13,64.0,0,20,52.4,,46.9,0,0,0,0.0,0.0,,1,0,0,151,0,0,0,236,0,85,0,0,151,17
Rashid Shaheed,63707,WR,NO,15,25.0,0,20,69.0,,52.0,0,0,0,0.0,0.0,,3,0,0,151,0,0,0,604,0,446,0,0,151,0
Blake Hance,46301,T,JAX,11,98.7,0,15,28.0,10.0,49.7,5,6,79,97.5,97.7,93.0,1,11,0,150,0,0,78,152,84,86,41,3,66,30
Zay Jones,11792,WR,JAX,9,31.6,0,15,61.2,66.2,49.1,0,0,1,0.3,0.3,100.0,0,0,0,150,0,0,0,474,1,325,0,0,149,3
Wes Schweitzer,10829,G,NYJ,3,100.0,0,22,52.7,60.0,47.0,0,4,94,100.0,100.0,96.8,1,5,1,149,10,0,0,149,99,99,139,0,50,0
Kirk Cousins,7102,QB,MIN,8,28.8,0,18,86.1,,60.0,0,0,0,0.0,0.0,,6,0,0,148,0,0,0,513,0,354,0,0,148,0
Tony Pollard,27126,HB,DAL,17,17.6,0,9,76.6,68.6,62.8,2,3,98,19.6,19.6,95.4,0,7,2,147,0,0,0,836,105,537,0,0,42,0
Tommy DeVito,60545,QB,NYG,9,36.0,0,21,62.0,,60.7,0,0,0,0.0,0.0,,3,0,0,146,0,0,0,405,0,244,0,0,146,0
Tim Jones,61669,WR,JAX,17,42.9,0,15,52.0,81.0,49.5,0,0,5,2.6,2.5,100.0,0,0,0,146,0,0,0,340,5,199,0,0,141,10
Tank Dell,78874,WR,HST,11,29.4,0,13,83.4,,50.1,0,0,0,0.0,0.0,,1,0,0,145,0,0,0,494,0,338,0,0,145,0
David Edwards,35941,G,BUF,15,98.0,0,4,82.7,62.8,81.0,0,0,25,89.3,90.0,100.0,1,0,0,145,0,28,1,148,27,30,0,0,118,116
Dennis Daley,60063,G,ARZ,3,100.0,0,1,38.4,30.9,42.3,2,3,88,100.0,100.0,94.9,0,7,2,144,0,144,0,144,95,95,0,0,49,0
Robert Tonyan,12193,TE,CHI,17,45.1,0,6,49.6,59.7,38.9,0,1,8,4.7,4.4,93.7,1,1,0,144,0,0,0,319,8,183,0,0,136,170
Jake Bobo,77997,WR,SEA,17,47.5,0,29,73.5,59.8,77.6,0,0,1,0.7,1.3,100.0,1,0,0,144,0,0,0,303,2,160,0,0,142,2
Marquez Valdes-Scantling,47809,WR,KC,16,23.2,1,16,50.4,,46.9,0,0,0,0.0,0.0,,3,0,0,143,0,0,0,617,0,474,0,0,143,0
Saquon Barkley,45791,HB,NYG,14,19.8,0,21,70.2,76.6,56.4,0,4,97,24.3,23.6,95.9,1,6,2,142,0,0,0,718,100,423,0,0,42,7
Jakob Johnson,32565,FB,LV,13,75.8,0,23,46.1,83.1,49.9,0,0,20,31.3,32.8,100.0,3,0,0,141,0,0,0,186,22,67,0,0,119,15
Noah Brown,11993,WR,HST,10,30.5,1,13,74.3,66.9,53.5,0,0,1,0.3,0.3,100.0,2,0,0,141,0,0,0,463,1,323,0,0,140,1
Odell Beckham Jr.,8647,WR,BLT,14,30.3,0,3,76.2,,43.8,0,0,0,0.0,0.0,,2,0,0,141,0,0,0,465,0,324,0,0,141,0
Stone Smartt,60492,TE,LAC,16,45.6,0,27,44.1,48.1,31.9,0,1,8,4.8,5.6,93.7,2,1,0,140,0,0,0,307,10,177,0,0,130,160
Malik Heath,124173,WR,GB,13,53.8,0,12,60.1,28.9,61.8,1,0,1,0.8,0.8,50.0,0,1,0,140,0,0,0,260,1,121,0,0,139,7
Greg Dortch,42237,WR,ARZ,13,35.1,0,1,68.2,,44.9,0,0,0,0.0,0.0,,1,0,0,140,0,0,0,399,0,258,0,0,140,1
Brevin Jordan,77887,TE,HST,13,49.1,0,13,68.7,69.3,59.1,0,0,22,13.8,14.3,95.5,2,1,1,139,0,0,0,283,24,168,0,0,115,201
Trent Scott,24481,T,WAS,6,100.0,0,32,59.8,55.2,77.3,1,9,82,100.0,100.0,93.9,3,10,0,138,0,3,0,138,89,89,0,130,49,5
Demario Douglas,104155,WR,NE,14,28.4,0,19,74.4,,58.5,0,0,0,0.0,0.0,,2,0,0,137,0,0,0,482,0,337,0,0,137,0
Curtis Samuel,11795,WR,WAS,16,23.8,2,32,69.7,75.0,49.5,0,0,3,0.7,0.7,100.0,2,0,0,136,0,0,0,571,3,430,0,0,133,8
Ian Thomas,42130,TE,CAR,12,62.4,0,5,56.9,32.7,62.1,0,2,15,16.3,16.3,80.0,2,4,2,136,0,0,0,218,16,98,0,0,120,194
Ben Sims,77918,TE,GB,16,70.9,0,12,60.8,68.7,58.1,0,1,18,26.1,24.7,91.7,0,2,1,134,0,0,0,189,18,73,0,0,116,168
Tyjae Spears,97195,HB,TEN,17,24.0,0,31,76.8,79.6,48.1,2,3,77,20.5,20.8,95.5,1,6,1,134,0,0,0,558,85,408,0,0,49,16
Matt Peart,46179,T,NYG,7,100.0,1,21,42.9,55.8,34.0,1,5,83,100.0,100.0,96.4,2,6,0,133,0,0,26,133,91,91,0,93,42,14
Scott Miller,47481,WR,ATL,17,49.8,0,2,64.4,,63.7,0,0,0,0.0,0.0,,0,0,0,133,0,0,0,267,0,134,0,0,133,0
Quintin Morris,61182,TE,BUF,15,71.9,0,4,54.5,70.6,62.3,0,0,7,12.7,13.3,100.0,0,0,0,133,0,0,0,185,8,60,0,0,125,133
Khari Blasingame,44889,FB,CHI,16,70.4,0,6,55.8,57.0,68.2,0,0,30,40.5,39.7,93.3,0,2,2,131,0,0,0,186,31,78,0,0,100,33
Teagan Quitoriano,84036,TE,HST,7,82.3,0,13,60.1,59.4,56.5,0,3,25,49.0,49.1,94.0,0,3,0,130,0,0,0,158,27,55,0,0,103,148
C.J. Uzomah,9590,TE,NYJ,12,53.8,0,22,66.4,48.9,74.5,0,2,23,18.4,17.2,91.3,3,3,1,129,0,0,0,240,23,134,0,0,106,196
Olusegun Oluwatimi,98581,C,SEA,4,100.0,0,29,53.1,75.5,50.1,0,1,68,100.0,100.0,99.3,1,1,0,128,128,0,0,128,70,70,0,0,58,0
Michael Burton,9601,FB,DEN,17,67.7,1,10,64.2,84.0,61.9,0,0,21,30.0,31.6,100.0,2,0,0,128,0,0,0,189,24,76,0,0,104,12
A.T. Perry,77975,WR,NO,10,37.3,0,20,61.0,,48.3,0,0,0,0.0,0.0,,0,0,0,128,0,0,0,343,0,215,0,0,128,0
John Metchie III,97400,WR,HST,16,41.2,1,13,56.1,65.3,57.4,0,0,1,0.6,0.5,100.0,2,0,0,128,0,0,0,311,1,182,0,0,127,1
Chuba Hubbard,57373,HB,CAR,17,18.7,0,5,77.2,61.6,45.0,1,7,101,25.6,26.1,93.1,0,11,3,127,0,0,0,679,110,422,0,0,17,0
Cam Fleming,8775,T,DEN,6,100.0,0,10,59.4,71.3,44.8,1,2,75,100.0,100.0,98.0,1,3,0,126,0,0,0,126,80,80,0,125,46,1
Ben Skowronek,27948,WR,LA,17,57.9,0,26,56.0,73.7,55.1,0,0,2,2.4,2.2,100.0,1,0,0,125,0,0,0,216,2,91,0,0,123,7
Tyson Bagent,169628,QB,CHI,5,40.8,0,6,57.7,,60.3,0,0,0,0.0,0.0,,0,0,0,124,0,0,0,304,0,167,0,0,124,0
Xavier Gipson,104136,WR,NYJ,15,25.1,0,22,56.2,38.3,50.1,0,1,1,0.3,0.3,50.0,2,1,0,124,0,0,0,494,1,363,0,0,123,0
Kendrick Bourne,12270,WR,NE,8,33.2,0,19,67.2,,46.5,0,0,0,0.0,0.0,,3,0,0,123,0,0,0,371,0,247,0,0,123,3
Calvin Austin III,61418,WR,PIT,17,32.7,0,25,57.1,,71.7,0,0,0,0.0,0.0,,1,0,0,122,0,0,0,373,0,240,0,0,122,1
Kenneth Gainwell,77737,HB,PHI,16,27.6,0,24,55.5,45.0,56.9,2,7,64,22.1,21.7,91.4,0,10,1,122,0,0,0,442,65,299,0,0,57,5
C.J. Ham,11347,FB,MIN,17,55.3,0,18,57.6,74.8,59.5,0,4,54,37.8,37.0,94.4,0,5,1,121,0,0,0,219,57,154,0,0,64,29
Braxton Berrios,47961,WR,MIA,16,26.5,1,17,58.1,69.3,50.2,0,0,2,0.6,0.6,100.0,2,0,0,121,0,0,0,456,2,336,0,0,119,0
Tyrod Taylor,6332,QB,NYG,11,31.6,0,21,71.4,,60.5,0,0,0,0.0,0.0,,0,0,0,118,0,0,0,373,0,242,0,0,118,0
Josiah Deguara,47034,TE,GB,15,60.2,1,12,52.3,35.1,54.8,0,0,12,14.0,15.2,100.0,2,0,0,118,0,0,0,196,14,92,0,0,104,67
Nicholas Petit-Frere,82003,T,TEN,3,100.0,1,31,35.5,27.8,55.4,5,3,57,100.0,100.0,87.7,4,11,3,117,0,0,62,117,66,66,0,53,51,2
Kevin Rader,30887,TE,TEN,14,78.2,0,31,35.6,50.1,44.3,0,2,20,38.5,41.8,95.0,0,2,0,115,0,0,0,147,23,55,0,0,92,111
Josh Jacobs,45953,HB,LV,13,19.0,0,23,65.0,50.9,55.3,2,4,76,24.1,24.6,94.7,2,7,1,114,0,0,0,600,81,329,0,0,33,0
Jordan Akins,47050,TE,CLV,17,48.9,0,8,55.0,43.5,44.2,0,1,7,5.7,5.6,78.6,0,2,1,113,0,0,0,231,7,125,0,0,106,165
Jauan Jennings,48027,WR,SF,13,31.3,0,28,68.0,73.0,76.2,0,0,3,1.3,1.2,100.0,3,0,0,113,0,0,0,361,3,251,0,0,110,2
Joe Flacco,4332,QB,CLV,5,32.7,0,8,74.2,,61.0,0,0,0,0.0,0.0,,1,0,0,113,0,0,0,346,0,224,0,0,113,0
Marvin Mims Jr.,122937,WR,DEN,16,29.2,0,10,63.1,,55.5,0,0,0,0.0,0.0,,1,0,0,112,0,0,0,384,0,264,0,0,112,3
Roschon Johnson,99467,HB,CHI,15,28.4,1,6,65.8,64.8,62.7,0,4,65,25.5,25.2,93.8,1,6,2,112,0,0,0,394,68,270,0,0,44,7
Bijan Robinson,123126,HB,ATL,17,14.5,0,2,69.1,56.8,35.5,0,3,56,11.8,11.4,97.3,2,3,0,112,0,0,0,770,57,498,0,0,55,2
Davis Allen,99697,TE,LA,15,58.3,0,26,60.7,74.6,49.3,0,1,12,14.0,15.8,95.8,2,1,0,112,0,0,0,192,15,95,0,0,97,146
Brandon Johnson,40666,WR,DEN,13,32.4,0,10,64.1,,53.7,0,0,0,0.0,0.0,,3,0,0,111,0,0,0,343,0,232,0,0,111,1
Deven Thompkins,84480,WR,TB,17,43.8,0,30,58.8,,51.3,0,0,0,0.0,0.0,,1,0,0,110,0,0,0,251,0,135,0,0,110,1
Kyren Williams,97118,HB,LA,12,16.2,0,26,80.3,54.4,59.1,1,7,89,21.8,21.5,94.4,2,9,1,110,0,0,0,677,92,428,0,0,18,0
Duane Brown,4340,T,NYJ,4,99.1,1,22,47.9,38.3,53.5,3,4,63,98.4,98.6,91.3,1,9,2,110,0,0,101,111,68,69,0,0,42,10
Jimmy Garoppolo,8697,QB,LV,7,33.5,0,23,65.0,,60.0,0,0,0,0.0,0.0,,1,0,0,109,0,0,0,325,0,204,0,0,109,0
River Cracraft,47417,WR,MIA,10,58.4,0,17,65.1,,51.5,0,0,0,0.0,0.0,,0,0,0,108,0,0,0,185,0,77,0,0,108,3
Taylor Heinicke,9896,QB,ATL,5,39.9,0,2,52.5,,60.9,0,0,0,0.0,0.0,,0,0,0,108,0,0,0,271,0,161,0,0,108,0
Andrei Iosivas,109811,WR,CIN,16,40.2,1,7,61.2,,54.5,0,0,0,0.0,0.0,,1,0,0,107,0,0,0,266,0,159,0,0,107,3
Jason Brownlee,121451,WR,NYJ,7,34.6,1,22,47.7,,43.5,0,0,0,0.0,0.0,,3,0,0,107,0,0,0,309,0,202,0,0,107,1
Mason Rudolph,46569,QB,PIT,4,53.3,0,25,65.5,,60.0,0,0,0,0.0,0.0,,1,0,0,106,0,0,0,199,0,85,0,0,106,0
Ronnie Bell,84288,WR,SF,16,57.3,1,28,61.1,,58.0,0,0,0,0.0,0.0,,2,0,0,106,0,0,0,185,0,79,0,0,106,0
D'Andre Swift,57212,HB,PHI,16,16.7,0,24,66.7,47.9,53.8,0,4,41,12.8,12.8,92.7,1,5,1,105,0,0,0,629,43,337,0,0,62,2
Terrace Marshall Jr.,84271,WR,CAR,9,31.4,0,5,54.8,,40.0,0,0,0,0.0,0.0,,1,0,0,105,0,0,0,334,0,229,0,0,105,0
Rachaad White,131633,HB,TB,17,12.2,0,30,67.6,65.1,59.6,1,3,68,13.1,13.1,97.1,2,4,0,105,0,0,0,860,72,551,0,0,33,0
Johnny Mundt,12206,TE,MIN,17,46.2,0,18,70.8,56.1,63.8,0,0,9,7.3,7.6,100.0,1,0,0,104,0,0,0,225,10,131,0,0,94,163
Jalen Reagor,61697,WR,NE,11,33.7,0,19,51.4,,33.5,0,0,0,0.0,0.0,,1,0,0,104,0,0,0,309,0,204,0,0,104,0
James Mitchell,77885,TE,DET,14,65.2,0,11,41.2,74.4,46.0,0,0,14,21.5,20.3,100.0,1,0,0,103,0,0,0,158,14,69,0,0,89,113
Trevor Siemian,9683,QB,NYJ,5,35.8,0,22,34.9,,60.6,0,0,0,0.0,0.0,,4,0,0,102,0,0,0,285,0,177,0,0,102,0
Hunter Luepke,91319,FB,DAL,17,66.7,0,9,56.8,20.2,55.6,1,1,7,15.6,13.5,85.7,0,2,0,102,0,0,0,153,7,52,0,0,95,4
Brandon Powell,48036,WR,MIN,15,24.9,1,18,61.7,76.7,42.1,0,0,4,1.4,1.6,100.0,3,0,0,101,0,0,0,406,5,305,0,0,96,0
Jaylen Warren,98692,HB,PIT,17,19.5,1,25,78.6,27.2,77.9,2,6,62,19.5,19.3,90.3,1,10,2,101,0,0,0,519,65,336,0,0,36,19
Quez Watkins,61664,WR,PHI,9,33.0,0,24,60.6,,50.7,0,0,0,0.0,0.0,,0,0,0,100,0,0,0,303,0,203,0,0,100,1
Alexander Mattison,45817,HB,MIN,16,17.2,0,18,61.8,49.5,43.6,3,2,76,21.6,21.8,91.4,0,9,4,100,0,0,0,580,82,376,0,0,18,16
Gus Edwards,46027,HB,BLT,17,21.3,0,3,72.3,55.4,55.8,0,2,40,19.4,20.5,97.5,2,2,0,100,0,0,0,470,44,215,0,0,56,0
Alex Erickson,11107,WR,LAC,8,30.2,0,27,62.6,67.9,45.3,0,0,2,0.9,0.9,100.0,1,0,0,99,0,0,0,328,2,231,0,0,97,6
P.J. Walker,12134,QB,CLV,6,40.7,0,8,29.7,,60.5,0,0,0,0.0,0.0,,1,0,0,99,0,0,0,243,0,135,0,0,99,0
James Conner,11860,HB,ARZ,13,18.6,0,1,89.2,68.0,68.9,0,2,45,18.3,19.0,97.8,0,2,0,99,0,0,0,531,51,269,0,0,48,0
Joe Mixon,11803,HB,CIN,17,13.2,1,7,71.1,29.7,59.9,3,4,70,15.8,15.4,93.6,2,8,1,99,0,0,0,751,71,462,0,0,28,0
Zach Pascal,12303,WR,ARZ,14,48.8,0,1,47.6,,56.9,0,0,0,0.0,0.0,,0,0,0,98,0,0,0,201,0,103,0,0,98,12
Josh Whyle,54037,TE,TEN,11,61.8,0,31,62.0,79.0,38.0,0,1,21,26.9,27.7,97.6,1,1,0,97,0,0,0,157,23,83,0,0,74,92
Justice Hill,45865,HB,BLT,16,22.1,0,3,70.3,67.3,64.8,0,4,62,21.1,20.9,95.2,0,5,1,96,0,0,0,435,67,320,0,0,29,4
