player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Trey Bedosky,121481,T,UAB,5,100.0,0,321,60.0,39.8,69.4,0,11,147,100.0,100.0,94.9,0,13,2,236,0,0,0,236,148,148,2,234,88,0
Luther Burden III,157170,WR,MISSOURI,12,39.2,0,229,90.0,,55.8,0,0,0,0.0,0.0,,3,0,0,236,0,0,0,602,0,360,0,0,236,12
Spencer Rattler,97408,QB,S CAROLINA,12,30.5,0,289,77.6,62.2,60.7,0,0,1,0.2,0.2,100.0,4,0,0,236,0,0,0,773,1,512,0,0,235,0
Addison Ostrenga,156430,TE,IOWA,10,56.7,0,192,66.1,72.1,66.4,0,0,3,1.8,2.2,100.0,2,0,0,236,0,0,0,416,4,184,0,0,232,287
Isaiah Williams,97156,WR,ILLINOIS,12,33.6,0,187,79.9,61.9,54.5,0,0,1,0.2,0.2,100.0,1,0,0,236,0,0,0,702,1,456,0,0,235,7
Dariyan Wiley,97999,WR,LA MONROE,12,41.8,0,209,54.6,,57.7,0,0,0,0.0,0.0,,3,0,0,235,0,0,0,562,0,327,0,0,235,0
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,12,30.2,0,174,59.8,61.9,67.0,0,0,1,0.2,0.2,100.0,2,0,0,235,0,0,0,779,1,545,0,0,234,2
Julian Fleming,129745,WR,OHIO STATE,12,42.6,0,260,61.2,67.4,72.1,0,0,3,1.0,0.9,100.0,0,0,0,235,0,0,0,552,3,320,0,0,232,14
Tony Johnson,145189,WR,FAU,12,36.8,0,165,56.9,61.9,61.7,0,0,1,0.3,0.2,100.0,0,0,0,235,0,0,0,639,1,404,0,0,234,6
Keon Coleman,144949,WR,FLORIDA ST,11,38.5,0,167,72.2,,68.6,0,0,0,0.0,0.0,,3,0,0,235,0,0,0,611,0,375,0,0,235,1
Josiah Miamen,101689,TE,FIU,10,60.3,0,166,61.0,58.0,55.2,0,2,65,30.2,30.3,95.4,1,4,2,234,0,0,0,388,67,221,0,0,167,166
Caleb Medford,123090,WR,NEW MEXICO,12,45.1,0,241,63.8,,59.1,0,0,0,0.0,0.0,,3,0,0,234,0,0,0,519,0,285,0,0,234,0
Patrick Herbert,100625,TE,OREGON,12,60.0,0,264,60.1,61.0,52.7,0,0,34,19.3,18.8,100.0,2,0,0,234,0,0,1,390,36,191,0,3,198,292
Micah Davis,125264,WR,UTAH ST,11,43.0,0,329,76.7,,57.1,0,0,0,0.0,0.0,,0,0,0,234,0,0,0,544,0,310,0,0,234,0
Camari Williams,121877,WR,NAVY,10,73.7,0,237,57.6,55.7,62.0,0,0,5,6.0,5.7,80.0,0,1,1,233,0,0,12,316,5,88,0,7,228,73
Dominick Mazotti,98717,TE,S JOSE ST,11,45.0,0,285,64.7,32.6,67.1,0,2,12,4.3,4.1,91.7,2,2,0,233,0,0,0,518,12,296,0,0,221,343
Carsen Ryan,162467,TE,UCLA,12,63.8,0,324,72.1,69.0,73.1,0,2,25,16.1,16.5,96.0,4,2,0,233,0,0,0,365,26,158,0,0,207,264
Josh Cameron,144513,WR,BAYLOR,12,42.8,0,118,55.2,61.9,51.0,0,0,1,0.3,0.3,100.0,0,0,0,233,0,0,0,544,1,310,0,0,232,0
Ryan Rivera,91360,TE,LA TECH,11,56.0,0,208,57.0,61.5,59.3,1,1,38,18.4,18.4,97.4,0,2,0,232,0,0,4,414,41,223,1,0,191,222
Emmanuel Michel,145972,FB,AIR FORCE,10,56.0,0,101,75.4,80.5,55.9,1,1,77,85.6,86.2,98.7,1,2,0,232,0,0,0,414,81,94,0,0,151,7
Mateo Guevara,156598,G,MIDDLE TN,8,100.0,0,224,64.7,80.7,57.5,0,4,156,100.0,100.0,98.7,1,4,0,232,0,232,0,232,162,162,0,0,70,0
Cadarrius Thompson,98007,WR,GA STATE,12,48.8,0,175,52.2,,51.3,0,0,0,0.0,0.0,,1,0,0,232,0,0,0,475,0,243,0,0,232,0
Marcus Young,145710,TE,C MICHIGAN,12,87.9,0,134,49.3,59.6,56.6,2,0,47,60.3,61.9,97.9,2,2,0,232,0,0,0,264,52,84,0,0,180,240
Cam Fancher,145266,QB,MARSHALL,10,33.4,0,214,66.4,,60.1,0,0,0,0.0,0.0,,3,0,0,231,0,0,0,692,0,405,0,0,231,0
Veshe Daniyan,102946,WR,ARMY,11,88.5,0,114,56.2,65.6,61.8,0,0,1,3.2,3.2,100.0,0,0,0,231,0,0,0,261,1,31,0,0,230,41
Jaylen Raynor,172203,QB,ARK STATE,10,37.1,0,113,74.5,,60.0,0,0,0,0.0,0.0,,1,0,0,231,0,0,0,623,0,320,0,0,231,0
Tanner Mordecai,77656,QB,WISCONSIN,9,38.4,0,349,78.2,,60.0,0,0,0,0.0,0.0,,2,0,0,231,0,0,0,601,0,330,0,0,231,0
Malik Rutherford,143929,WR,GA TECH,12,42.8,0,176,67.3,,54.7,0,0,0,0.0,0.0,,1,0,0,230,0,0,0,537,0,304,0,0,230,2
Dominick Blaylock,99230,WR,GA TECH,11,43.5,0,176,60.7,,63.7,0,0,0,0.0,0.0,,1,0,0,230,0,0,0,529,0,299,0,0,230,0
Dylan Leonard,99685,TE,GA TECH,12,55.6,1,176,60.3,74.6,60.4,0,0,24,12.2,12.9,100.0,4,0,0,229,0,0,2,412,27,210,0,1,202,258
Thomas Mirabella,71402,C,S DIEGO ST,5,100.0,0,284,58.3,63.0,61.7,0,2,97,100.0,100.0,96.9,3,4,2,229,145,0,0,229,102,102,83,0,127,0
Matt Ryals,100793,G,SO MISS,11,100.0,0,296,52.4,43.8,51.8,1,4,113,100.0,100.0,96.0,0,7,2,229,0,175,0,229,119,119,53,0,110,0
Sidney Fugar,148284,T,S CAROLINA,7,100.0,0,289,41.2,56.1,36.7,2,15,148,100.0,100.0,93.6,5,18,1,229,0,1,77,229,164,164,0,147,65,1
Noah Fifita,158722,QB,ARIZONA,11,39.4,0,109,80.0,62.2,60.1,0,0,1,0.3,0.3,100.0,2,0,0,229,0,0,0,581,1,340,0,0,228,0
Lake McRee,146418,TE,USC,12,50.3,0,326,64.6,56.0,55.9,0,3,51,20.0,19.9,97.1,1,3,0,229,1,0,0,455,56,282,0,0,173,321
Malik Phillips,170505,WR,SM HOUSTON,12,36.9,0,281,60.5,,47.1,0,0,0,0.0,0.0,,1,0,0,229,0,0,0,620,0,388,0,0,229,2
Jase Bauer,145714,QB,C MICHIGAN,12,34.2,0,134,70.9,,60.0,0,0,0,0.0,0.0,,1,0,0,229,0,0,0,669,0,365,0,0,229,0
George Sell,123401,G,WAKE,9,100.0,0,339,58.4,51.0,58.1,0,6,122,100.0,100.0,97.5,0,6,0,229,0,73,0,229,131,131,151,0,98,5
Ron Tiavaasue,138227,TE,NEW MEX ST,13,76.3,2,242,60.5,77.9,68.5,0,0,32,33.7,32.4,100.0,3,0,0,229,0,0,0,300,33,102,0,2,196,214
Nick Bryan,163125,C,KENT STATE,7,100.0,0,201,49.7,53.0,52.4,0,1,94,100.0,100.0,97.3,4,3,2,229,167,53,0,229,99,99,6,0,130,0
Grant Misch,77560,TE,VIRGINIA,12,59.2,0,335,36.6,52.0,45.8,0,1,37,19.5,19.8,98.6,3,1,0,229,0,0,2,387,39,197,0,0,190,277
Reggie Brown,123211,TE,TULANE,12,80.1,0,319,51.0,34.7,61.9,3,1,32,36.8,36.0,93.7,3,4,0,229,0,0,0,286,32,89,0,0,197,252
Maximilian Mang,123048,TE,SYRACUSE,12,88.4,1,304,57.9,74.2,56.2,0,1,52,66.7,65.1,99.0,2,1,0,229,0,0,3,259,56,86,0,4,173,219
Payton Thorne,101629,QB,AUBURN,12,36.4,0,115,75.5,,60.2,0,0,0,0.0,0.0,,2,0,0,227,0,0,0,623,0,328,0,0,227,0
Nate Kurisky,156319,TE,LOUISVILLE,12,61.7,0,210,55.8,56.4,46.7,1,1,36,21.2,21.2,94.4,1,3,1,227,0,0,1,368,38,179,0,0,189,249
Chris Lewis,146744,WR,TROY,12,41.4,0,318,77.8,,70.5,0,0,0,0.0,0.0,,0,0,0,227,0,0,0,548,0,321,0,0,227,8
Xavier Weaver,101130,WR,COLORADO,11,28.9,0,143,69.2,,65.4,0,0,0,0.0,0.0,,1,0,0,226,0,0,0,783,0,555,0,0,226,0
Hayden Rucci,101680,TE,WISCONSIN,11,60.4,0,349,53.0,62.5,66.0,1,1,21,12.8,13.5,95.2,2,2,0,226,0,0,0,374,23,171,0,0,203,213
Bryce Kennon,122171,TE,CHARLOTTE,12,52.9,0,136,63.3,66.1,71.5,0,1,26,12.5,11.5,98.1,0,1,0,226,0,0,0,427,26,227,0,0,200,269
LaJohntay Wester,123616,WR,FAU,12,33.2,2,165,82.1,,49.2,0,0,0,0.0,0.0,,2,0,0,226,0,0,0,680,0,447,0,0,226,33
Jadon Jackson,97800,WR,KANSAS ST,12,50.3,0,199,64.9,,70.8,0,0,0,0.0,0.0,,0,0,0,226,0,0,0,449,0,220,0,0,226,0
Isiah Paige,145348,WR,DOMINION,10,43.6,0,263,62.8,,59.6,0,0,0,0.0,0.0,,0,0,0,225,0,0,0,516,0,291,0,0,225,0
Eric Singleton Jr.,170078,WR,GA TECH,11,42.7,0,176,73.0,63.8,53.6,0,0,1,0.3,0.3,100.0,2,0,0,225,0,0,0,527,1,302,0,0,224,1
Anthony Gould,97078,WR,OREGON ST,11,43.5,0,265,73.9,,59.6,0,0,0,0.0,0.0,,0,0,0,225,0,0,0,517,0,288,0,0,225,0
Shawn Bowman,87634,TE,RUTGERS,12,78.9,0,278,50.2,60.5,53.4,1,1,37,39.8,41.7,97.3,2,2,0,225,0,0,0,285,43,103,0,0,182,280
Jackson Pruitt,162622,G,TEMPLE,5,100.0,0,306,52.4,55.0,47.9,2,6,136,100.0,100.0,96.3,0,9,1,225,0,117,0,225,152,152,108,0,73,0
Tyler Foster,98497,TE,OHIO,10,58.2,0,259,54.7,56.5,51.5,0,2,36,19.1,19.9,97.2,3,2,0,224,0,0,0,385,40,201,0,0,184,108
Colston Loveland,158540,TE,MICHIGAN,12,51.5,0,222,78.0,68.6,50.0,0,1,11,5.0,5.4,95.5,0,1,0,223,0,0,0,433,12,222,0,0,211,228
Jesse Prewitt III,158600,WR,C MICHIGAN,12,44.3,0,134,63.7,,57.6,0,0,0,0.0,0.0,,1,0,0,223,0,0,0,503,0,280,0,0,223,9
Biron Rossell,78388,G,LA TECH,11,99.1,1,208,50.3,48.3,47.8,2,4,101,98.1,98.2,97.0,4,6,0,223,0,0,0,225,111,113,180,0,112,44
Holden Willis,123297,WR,MIDDLE TN,11,36.8,0,224,59.8,70.2,33.2,0,0,15,4.0,4.0,100.0,0,0,0,223,0,0,0,606,16,399,0,4,207,60
Isaiah Bond,163586,WR,ALABAMA,12,44.0,0,103,74.7,62.1,74.4,0,0,0,0.0,0.4,,0,0,0,223,0,0,0,507,1,285,0,0,222,1
Phoenix Sproles,91436,WR,JAMES MAD,12,38.9,0,197,64.8,,68.6,0,0,0,0.0,0.0,,0,0,0,223,0,0,0,573,0,350,0,0,223,8
Walter Young Bear,133127,G,TULSA,8,100.0,0,320,73.4,71.7,72.9,0,3,96,100.0,100.0,98.4,0,3,0,222,0,221,0,222,102,102,1,0,120,0
DeMeer Blankumsee,130613,WR,MEMPHIS,12,35.0,0,218,65.8,,48.1,0,0,0,0.0,0.0,,1,0,0,222,0,0,0,635,0,412,0,0,222,0
John Jackson III,97866,WR,NEVADA,12,40.4,0,239,58.6,,62.5,0,0,0,0.0,0.0,,1,0,0,222,0,0,0,549,0,327,0,0,222,14
David Larkins,133685,TE,APP STATE,10,66.7,0,108,63.7,68.7,60.2,0,1,42,29.0,28.4,98.8,1,1,0,222,0,0,2,333,44,155,0,2,178,251
Konner Fox,99520,TE,TEXAS ST,7,62.3,1,314,59.5,44.7,64.1,0,3,39,23.4,22.5,93.6,2,4,1,221,0,0,1,355,39,173,0,1,182,223
Mitchell Evans,147486,TE,NOTRE DAME,8,52.0,0,258,79.3,67.8,56.2,0,1,24,11.1,11.4,97.9,3,1,0,221,0,0,14,425,26,229,0,0,195,240
Jordan Travis,77615,QB,FLORIDA ST,11,34.1,0,167,87.8,62.2,60.2,0,0,1,0.3,0.3,100.0,1,0,0,221,0,0,0,649,1,382,0,0,220,0
Garrett Shrader,98212,QB,SYRACUSE,11,37.9,0,304,70.1,62.2,63.5,0,0,1,0.4,0.3,100.0,2,0,0,221,0,0,0,583,1,292,0,0,220,0
Thomaz Whitford,138497,TE,NEW MEX ST,13,69.8,0,242,50.3,38.6,48.8,1,1,34,27.6,28.0,94.1,4,3,1,220,0,0,0,315,37,132,0,4,183,216
Jalen Slappy,156800,G,MARSHALL,4,100.0,0,214,55.6,53.6,53.7,1,2,127,100.0,100.0,98.0,0,4,1,220,0,94,0,220,133,133,126,0,87,0
Carl Chester,162627,WR,TULSA,12,53.5,0,320,70.5,63.0,57.9,0,0,1,0.6,0.5,100.0,1,0,0,220,0,0,0,411,1,192,0,0,219,0
Will Pauling,144234,WR,WISCONSIN,12,37.0,1,349,75.4,,59.3,0,0,0,0.0,0.0,,1,0,0,220,0,0,0,595,0,375,0,0,220,2
Jordyn Slaughter,81674,G,ILLINOIS,8,100.0,0,187,49.9,40.4,51.1,1,7,136,100.0,100.0,97.1,1,8,0,219,0,189,0,219,146,146,28,0,73,2
Taylor Miterko,99428,G,OKLA STATE,9,100.0,0,262,60.2,70.0,55.1,0,2,135,100.0,100.0,99.3,0,2,0,219,0,105,2,219,137,137,104,8,82,0
Ketron Jackson Jr.,146624,WR,BAYLOR,10,40.9,0,118,64.4,,59.8,0,0,0,0.0,0.0,,0,0,0,219,0,0,0,536,0,316,0,0,219,0
Chase Sowell,157700,WR,E CAROLINA,12,35.0,0,156,70.3,,68.6,0,0,0,0.0,0.0,,3,0,0,218,0,0,0,622,0,404,0,0,218,0
Holden Staes,156971,TE,NOTRE DAME,11,59.1,0,258,61.1,37.7,44.3,0,2,19,11.8,11.7,94.7,1,2,0,218,0,0,0,369,20,171,0,0,198,214
Braden Smith,61460,WR,CINCINNATI,12,40.5,0,138,75.5,,51.0,0,0,0,0.0,0.0,,0,0,0,218,0,0,0,538,0,318,0,0,218,0
Dae'Quan Wright,157645,TE,VA TECH,12,50.6,0,337,67.0,58.8,52.2,1,2,32,13.4,13.8,95.3,2,3,0,218,0,0,3,431,34,247,0,1,184,267
Troy Stellato,144139,WR,CLEMSON,11,42.5,0,140,55.1,,51.9,0,0,0,0.0,0.0,,1,0,0,217,0,0,0,510,0,293,0,0,217,0
Louis Brown IV,163319,WR,COLO STATE,12,33.4,2,144,60.8,62.1,47.0,0,0,1,0.2,0.2,100.0,5,0,0,217,0,0,0,649,1,430,0,0,216,1
Ay'Jaun Marshall,121589,WR,ARMY,11,68.9,0,114,64.4,,63.8,0,0,0,0.0,0.0,,1,0,0,217,0,0,0,315,0,81,0,0,217,29
E.J. Warner,156185,QB,TEMPLE,10,30.0,0,306,63.6,,60.5,0,0,0,0.0,0.0,,2,0,0,217,0,0,0,723,0,496,0,0,217,0
Luke McCaffrey,101634,WR,RICE,12,31.3,0,275,81.4,,53.5,0,0,0,0.0,0.0,,2,0,0,216,0,0,0,689,0,463,0,0,216,1
Xavier Legette,99197,WR,S CAROLINA,12,34.0,0,289,82.5,,42.0,0,0,0,0.0,0.0,,1,0,0,216,0,0,0,636,0,415,0,0,216,0
Emmanuel Poku,162652,T,E CAROLINA,8,100.0,0,156,54.3,41.1,61.7,4,11,137,100.0,100.0,94.5,0,15,0,216,0,0,7,216,143,143,0,208,73,1
Kamryn Waites,147153,T,FLORIDA,6,100.0,0,163,61.3,64.5,62.7,1,4,109,100.0,100.0,95.9,2,7,2,216,0,0,41,216,114,114,0,174,102,0
Jameel Gardner Jr,163131,WR,KENT STATE,11,41.5,1,201,60.4,,69.1,0,0,0,0.0,0.0,,4,0,0,216,0,0,0,521,0,305,0,0,216,0
John Rhys Plumlee,97602,QB,UCF,9,38.8,0,323,89.7,,60.3,0,0,0,0.0,0.0,,1,0,0,216,0,0,0,557,0,269,0,0,216,0
Junior Vandeross III,163156,WR,TOLEDO,12,45.8,0,316,68.6,63.9,59.3,0,0,1,0.4,0.4,100.0,0,0,0,216,0,0,0,472,1,256,0,0,215,0
Montana Lemonious-Craig,131686,WR,ARIZONA,12,37.0,0,109,57.9,74.3,58.8,0,0,2,0.6,0.5,100.0,1,0,0,216,0,0,0,583,2,369,0,0,214,4
Miles Marshall,84224,WR,MIAMI OH,11,49.4,0,221,49.6,61.0,63.2,0,0,1,0.5,0.5,100.0,2,0,0,216,0,0,0,437,1,222,0,0,215,0
Jaden Muskrat,123256,T,AUBURN,9,100.0,0,115,62.8,49.6,65.0,1,6,99,100.0,100.0,94.4,0,9,2,216,0,45,5,216,107,107,0,164,109,0
Jimmy Horn Jr.,144483,WR,COLORADO,12,28.1,0,143,58.4,,54.7,0,0,0,0.0,0.0,,1,0,0,216,0,0,0,769,0,551,0,0,216,4
Rodrick Tialavea,131959,G,WASH STATE,8,100.0,1,341,43.9,39.7,44.6,2,10,133,100.0,100.0,95.5,5,12,0,216,0,211,0,216,143,143,0,1,73,3
Bryce Kirtz,97424,WR,NWESTERN,11,38.2,2,256,71.5,,76.4,0,0,0,0.0,0.0,,2,0,0,216,0,0,0,566,0,350,0,0,216,1
Ja'Lynn Polk,123153,WR,WASHINGTON,12,33.9,0,340,75.5,,58.1,0,0,0,0.0,0.0,,1,0,0,215,0,0,0,635,0,417,0,0,215,1
Coy Eakin,157337,WR,TEXAS TECH,9,45.4,0,315,61.4,67.3,65.1,0,0,1,0.4,0.4,100.0,2,0,0,215,0,1,0,474,1,259,0,0,214,1
Benji Gosnell,157639,TE,VA TECH,12,57.8,0,337,39.8,55.2,36.2,0,0,20,12.1,12.3,100.0,2,0,0,215,0,0,3,372,22,179,0,0,193,242
Bryson Barnes,131845,QB,UTAH,10,39.8,0,328,72.0,,61.2,0,0,0,0.0,0.0,,2,0,0,215,0,0,0,540,0,284,0,0,215,0
Daniel Richardson,97103,QB,FAU,11,35.7,0,165,74.9,,60.0,0,0,0,0.0,0.0,,0,0,0,215,0,0,0,602,0,378,0,0,215,0
Noah Smith,104112,WR,SM HOUSTON,12,33.8,0,281,75.6,,55.1,0,0,0,0.0,0.0,,1,0,0,214,0,0,0,633,0,393,0,0,214,0
McCallan Castles,83949,TE,TENNESSEE,12,52.8,0,307,65.5,71.8,61.9,0,1,29,13.4,14.7,98.3,5,1,0,214,0,0,1,405,33,224,0,0,181,91
Umari Hatcher,144048,WR,SYRACUSE,12,46.2,0,304,66.0,61.9,60.9,0,0,1,0.4,0.4,100.0,3,0,0,214,0,0,0,463,1,250,0,0,213,3
Reymello Murphy,90224,WR,DOMINION,12,43.1,0,263,63.6,,59.2,0,0,0,0.0,0.0,,1,0,0,213,0,0,0,494,0,281,0,0,213,0
Kamar Missouri,129890,T,RUTGERS,10,100.0,0,278,51.7,31.2,58.1,2,4,87,100.0,100.0,96.6,0,6,0,213,0,0,11,213,94,94,0,202,119,0
Trente Jones,101538,T,MICHIGAN,12,99.1,0,222,69.0,81.1,65.5,0,0,56,96.6,96.9,100.0,1,0,0,213,0,0,45,215,62,64,0,93,151,77
Gee Scott Jr.,129756,TE,OHIO STATE,12,67.4,0,260,47.5,63.8,40.9,0,1,29,22.8,22.0,98.3,2,1,0,213,0,0,1,316,29,132,0,0,184,227
Lawrence Keys III,84346,WR,TULANE,10,48.4,0,319,78.9,,60.7,0,0,0,0.0,0.0,,1,0,0,213,0,0,0,440,0,223,0,0,213,2
Preston Fox,123418,WR,W VIRGINIA,12,50.4,0,343,61.7,,43.0,0,0,0,0.0,0.0,,0,0,0,213,0,0,0,423,0,209,0,0,213,0
Will Swanson,122620,TE,KANSAS ST,12,69.6,0,199,54.6,59.4,56.4,0,1,21,19.1,19.1,97.6,2,1,0,213,0,0,5,306,22,115,0,3,191,275
Drake Metcalf,131773,C,UCF,6,100.0,0,323,63.0,81.4,61.2,0,1,90,100.0,100.0,98.3,2,2,1,213,200,13,0,213,93,93,0,0,120,0
Kyren Lacy,122646,WR,LSU,12,41.0,0,211,64.4,61.0,67.2,0,0,1,0.3,0.3,100.0,2,0,0,213,0,0,0,520,1,308,0,0,212,5
Malique Dieudonne,145947,WR,W MICHIGAN,10,44.4,0,347,55.9,,65.8,0,0,0,0.0,0.0,,1,0,0,213,0,0,0,480,0,267,0,0,213,0
Karter Johnson,98133,TE,PITTSBURGH,11,60.7,0,268,57.1,63.5,37.7,0,0,28,17.4,17.4,100.0,3,0,0,213,0,0,0,351,29,167,0,0,184,250
Ryland Goede,98501,TE,MISS STATE,11,72.4,0,227,47.9,60.1,60.9,0,5,53,40.5,40.0,95.3,1,5,0,212,0,0,0,293,54,135,0,0,158,206
Nicholas Vattiato,145302,QB,MIDDLE TN,12,26.0,0,224,72.1,,60.4,0,0,0,0.0,0.0,,0,0,0,212,0,0,0,815,0,542,0,0,212,0
Grayson Morgan,163719,T,VANDERBILT,7,100.0,0,333,60.1,70.2,62.1,0,2,121,100.0,100.0,97.5,3,4,2,212,42,0,0,212,125,125,0,170,87,0
Jalen Moss,163408,WR,FRESNO ST,12,32.4,0,169,66.0,61.0,50.8,0,0,1,0.2,0.2,100.0,1,0,0,212,0,0,0,654,1,443,0,0,211,0
Zion Webb,63555,QB,JVILLE ST,11,38.9,0,196,75.5,,60.0,0,0,0,0.0,0.0,,2,0,0,212,0,0,0,545,0,225,0,0,212,0
Mikey Keene,70961,QB,FRESNO ST,11,32.8,0,169,75.3,,60.4,0,0,0,0.0,0.0,,3,0,0,211,0,0,0,644,0,424,0,0,211,0
Trell Harris,163133,WR,KENT STATE,11,47.2,0,201,67.4,,68.1,0,0,0,0.0,0.0,,1,0,0,211,0,0,0,447,0,236,0,0,211,0
Kyron Drones,144506,QB,VA TECH,12,32.2,0,337,73.5,,60.0,0,0,0,0.0,0.0,,6,0,0,210,0,0,0,652,0,335,0,0,210,0
Jayden Daniels,97993,QB,LSU,12,29.9,0,211,94.7,,60.0,0,0,0,0.0,0.0,,1,0,0,210,0,0,0,702,0,425,0,0,210,0
Brenden Bates,53746,TE,KENTUCKY,12,78.1,0,202,61.5,66.7,55.8,1,2,43,43.0,43.8,96.5,0,3,0,210,0,0,0,269,46,105,0,2,164,250
Mitch Griffis,123386,QB,WAKE,9,38.1,0,339,54.8,,60.0,0,0,0,0.0,0.0,,1,0,0,210,0,0,0,551,0,305,0,0,210,0
Kamari Morales,99713,TE,N CAROLINA,12,64.2,0,245,49.5,58.4,47.9,0,1,29,21.0,20.9,94.8,3,2,1,210,0,0,3,327,31,148,0,0,179,129
Cardell Williams,156190,QB,TULSA,9,51.3,0,320,69.5,,60.2,0,0,0,0.0,0.0,,2,0,0,210,0,0,0,409,0,174,0,0,210,0
Nico Ragaini,84232,WR,IOWA,12,43.6,0,192,55.5,,64.0,0,0,0,0.0,0.0,,1,0,0,209,0,0,0,479,0,268,0,0,209,0
Fernando Mendoza,158323,QB,CAL,8,43.4,0,130,72.6,,60.0,0,0,0,0.0,0.0,,3,0,0,209,0,0,0,482,0,255,0,0,209,0
JaQuae Jackson,175505,WR,RUTGERS,12,56.2,0,278,74.4,,62.1,0,0,0,0.0,0.0,,1,0,0,209,0,0,0,372,0,163,0,0,209,0
Elic Ayomanor,157263,WR,STANFORD,12,30.4,1,300,75.1,70.2,63.6,0,0,2,0.5,0.4,100.0,4,0,0,209,0,0,0,688,2,481,0,0,207,0
Chayse Todd,97851,G,TEXAS ST,6,100.0,0,314,50.2,76.6,45.9,0,0,110,100.0,100.0,99.1,2,1,1,209,30,121,1,209,113,113,57,0,96,0
Taisun Phommachanh,99577,QB,UMASS,9,41.6,0,216,64.7,,60.0,0,0,0,0.0,0.0,,2,0,0,209,0,0,0,503,0,273,0,0,209,0
Cameron Harpole,146163,TE,S DIEGO ST,11,73.9,0,284,59.4,65.9,51.3,0,1,24,25.5,26.7,97.9,2,1,0,209,0,0,0,283,27,101,0,1,182,247
Carson Burt,98394,T,TROY,8,99.0,0,318,52.3,37.8,57.9,2,5,94,97.9,98.1,94.1,0,9,2,208,0,0,1,210,101,103,0,156,107,53
Dimitri Douglas,81728,C,E MICHIGAN,8,100.0,0,160,54.1,35.9,58.4,2,6,106,100.0,100.0,93.4,0,11,3,208,208,0,0,208,114,114,0,0,94,0
Bryson Green,144651,WR,WISCONSIN,10,38.0,0,349,57.9,,54.3,0,0,0,0.0,0.0,,0,0,0,208,0,0,0,547,0,339,0,0,208,0
Wyatt Wieland,101342,WR,WYOMING,12,42.8,0,351,65.5,,54.0,0,0,0,0.0,0.0,,1,0,0,208,0,0,0,486,0,271,0,0,208,4
Jermaine Burton,124017,WR,ALABAMA,11,45.8,0,103,82.3,,58.9,0,0,0,0.0,0.0,,3,0,0,208,0,0,0,454,0,246,0,0,208,1
Jsi Hatfield,97131,WR,E CAROLINA,12,33.0,0,156,52.0,,55.5,0,0,0,0.0,0.0,,2,0,0,207,0,0,0,627,0,420,0,0,207,3
Marcus Rosemy-Jacksaint,124037,WR,GEORGIA,11,50.4,0,173,74.5,,69.2,0,0,0,0.0,0.0,,4,0,0,207,0,0,0,411,0,204,0,0,207,1
Jason Bean,83529,QB,KANSAS,11,47.5,0,198,77.7,,61.2,0,0,0,0.0,0.0,,1,0,0,207,0,0,0,436,0,199,0,0,207,0
Anthony Landphere,74427,TE,MEMPHIS,12,37.0,0,218,63.7,67.6,61.0,0,0,26,7.1,7.6,96.2,3,1,1,207,0,0,0,560,29,382,0,0,178,411
Caleb Williams,144622,QB,USC,12,27.2,0,326,90.3,,60.0,0,0,0,0.0,0.0,,3,0,0,207,0,0,0,761,0,502,0,0,207,0
Will Sheppard,124360,WR,VANDERBILT,12,35.6,0,333,68.1,,40.3,0,0,0,0.0,0.0,,1,0,0,206,0,0,0,579,0,373,0,0,206,0
Julian Lopez,100864,FB,UTEP,12,77.4,0,330,41.8,29.7,46.3,1,0,14,19.4,21.1,96.4,0,1,0,206,0,1,0,266,16,76,0,0,190,71
Treyton Welch,98097,TE,WYOMING,12,44.7,0,351,69.2,75.2,73.1,0,1,23,8.6,8.9,97.8,1,1,0,206,0,0,0,461,25,280,0,0,181,327
Jeremiah Hasley,162696,TE,DUKE,12,62.4,0,154,50.0,50.3,57.4,0,2,17,13.2,12.7,94.1,1,2,0,206,0,0,0,330,18,142,0,0,188,235
Lideatrick Griffin,124169,WR,MISS STATE,12,38.8,0,227,72.1,,52.5,0,0,0,0.0,0.0,,1,0,0,206,0,0,0,531,0,308,0,0,206,2
Nate Boerkircher,129676,TE,NEBRASKA,12,77.9,0,238,62.3,52.1,62.1,0,2,19,26.4,25.0,94.7,2,2,0,205,0,0,0,263,19,76,0,0,186,213
Key'Shawn Smith,143950,WR,SMU,12,47.8,0,287,70.7,,61.7,0,0,0,0.0,0.0,,0,0,0,205,0,0,0,429,0,224,0,0,205,1
Dean Patterson,145224,WR,FIU,12,40.0,0,166,64.7,,66.2,0,0,0,0.0,0.0,,1,0,0,205,0,0,0,512,0,306,0,0,205,14
Jack DeJarld,145827,TE,MIAMI OH,12,87.6,0,221,62.9,60.1,74.7,0,1,44,62.0,61.3,98.9,3,1,0,205,0,0,11,234,46,75,0,0,159,210
Zae Baines,125316,WR,TEMPLE,11,33.0,0,306,55.7,61.0,70.1,0,0,1,0.3,0.2,100.0,0,0,0,205,0,0,0,622,1,416,0,0,204,4
